primary_type,subtype,lat,lon,name,amenity,building,access,leisure,fee,parking
transport,parking,52.2298506,20.9671819,,parking,,yes,,no,surface
transport,parking,52.2302077,20.9653167,,parking,,permit,,,surface
transport,parking,52.1492051,20.9297448,,parking,,,,,
transport,parking,52.1499392,20.9305827,,parking,,,,,street_side
transport,parking,52.1490877,21.0339599,,parking,,yes,,no,street_side
transport,parking,52.1486205,21.0347358,,parking,,yes,,no,street_side
transport,parking,52.1484872,21.0349346,,parking,,yes,,no,street_side
transport,parking,52.1483476,21.0351265,,parking,,yes,,no,street_side
transport,parking,52.2308836,20.9685536,,parking,,yes,,no,surface
transport,parking,52.2309635,20.9680266,,parking,,yes,,no,surface
transport,parking,52.2773612,20.9692902,,parking,,,,,street_side
transport,parking,52.1504283,20.9286471,,parking,,,,,surface
transport,parking,52.1506737,20.9278611,,parking,,,,,
transport,parking,52.1502485,20.9273968,,parking,,,,,street_side
transport,parking,52.152079,20.9241325,,parking,,,,,
transport,parking,52.1535843,20.9213703,,parking,,,,,
transport,parking,52.1501083,20.9226942,,parking,,,,,surface
transport,parking,52.3272087,21.1355554,,parking,,customers,,,surface
transport,parking,52.3292908,21.1330051,,parking,,,,,surface
transport,parking,52.3294666,21.1330228,,parking,,,,,surface
transport,parking,52.1527069,20.9193791,,parking,,,,,street_side
transport,parking,52.0694319,21.024233,,parking,,,,,
transport,parking,52.2933468,21.1118273,,parking,,,,,surface
transport,parking,52.2909421,21.1196139,,parking,,,,,surface
transport,parking,52.290815,21.1197646,,parking,,,,,surface
transport,parking,52.2909644,21.1195432,,parking,,,,,surface
transport,parking,52.2899442,21.1203963,,parking,,,,,surface
transport,parking,52.290316,21.1202394,,parking,,,,,surface
transport,parking,52.290501,21.1201282,,parking,,,,,surface
transport,parking,52.2907362,21.1198545,,parking,,,,,surface
transport,parking,52.2912187,21.1192948,,parking,,,,,surface
transport,parking,52.2922659,21.1180364,,parking,,,,,surface
transport,parking,52.2919403,21.11846,,parking,,,,,surface
transport,parking,52.1974479,21.0489619,,parking,,customers,,yes,surface
transport,parking,52.1974574,21.0489951,,parking,,customers,,yes,surface
transport,parking,52.1914162,21.2197983,,parking,,private,,,
transport,parking,52.1914479,21.2200621,,parking,,private,,,
transport,parking,52.2993963,21.0340533,,parking,,customers,,,street_side
transport,parking,52.3417396,21.1974582,,parking,,,,,surface
transport,parking,52.0738519,20.6945891,,parking,,,,,surface
transport,parking,52.0738063,20.6941971,,parking,,,,,surface
transport,parking,52.0740742,20.6948197,,parking,,,,,surface
transport,parking,52.1886208,21.0082693,,parking,,private,,,surface
transport,parking,52.1886259,21.0091584,,parking,,private,,,surface
transport,parking,52.3090021,21.1147849,,parking,,,,,
transport,parking,52.2303263,21.3491817,,parking,,,,,surface
transport,parking,52.2243945,21.3478964,,parking,,,,,surface
transport,parking,52.2337157,21.3721944,,parking,,,,,surface
transport,parking,52.1689129,20.9350142,,parking,,customers,,no,surface
transport,parking,52.1713116,20.9322045,,parking,,customers,,,surface
transport,parking,52.1715204,20.9336994,,parking,,customers,,no,rooftop
transport,parking,52.1715305,20.931296,,parking,,private,,,surface
transport,parking,52.1709669,20.9326925,,parking,,customers,,,surface
transport,parking,52.1517155,20.9868491,,parking,,customers,,no,surface
transport,parking,52.1519813,20.9866576,,parking,,private,,yes,surface
transport,parking,52.2823668,20.9766394,,parking,,yes,,no,surface
transport,parking,52.2859383,21.112483,,parking,,,,,surface
transport,parking,52.2948636,21.0920562,,parking,,private,,,surface
transport,parking,52.2148343,21.1163131,,parking,,,,,
transport,parking,52.2106705,21.3913009,,parking,,,,no,
transport,parking,52.3588771,21.2766366,,parking,,,,,
transport,parking,52.151418,20.7942721,,parking,,yes,,,street_side
transport,parking,52.1531454,21.0253593,,parking,,,,,street_side
transport,parking,52.1531811,21.0252907,,parking,,,,,street_side
transport,parking,52.1549127,21.0230036,,parking,,,,,street_side
transport,parking,52.1549404,21.023116,,parking,,,,,street_side
transport,parking,52.1546414,21.0236254,,parking,,,,,street_side
transport,parking,52.1547113,21.0238157,,parking,,,,,street_side
transport,parking,52.1980948,21.0187397,,parking,,,,,surface
transport,parking,52.1982092,21.0193814,,parking,,,,,surface
transport,parking,52.2003302,21.017707,,parking,,,,,street_side
transport,parking,52.1993331,21.0124221,,parking,,private,,,surface
transport,parking,52.2045457,21.0171353,,parking,,,,,street_side
transport,parking,52.2036181,20.9756912,,parking,,private,,,surface
transport,parking,52.2019692,20.9776268,,parking,,yes,,yes,surface
transport,parking,52.2031289,20.9772736,,parking,,private,,,surface
transport,parking,52.2036823,20.9770367,,parking,,private,,,surface
transport,parking,52.2039058,20.9763323,,parking,,private,,,surface
transport,parking,52.0997596,20.9237271,,parking,,,,,
transport,parking,52.3907623,20.9390735,,parking,,,,,
transport,parking,52.3913226,20.9376157,,parking,,,,,
transport,parking,52.3837885,20.9247159,,parking,,,,,
transport,parking,52.2131687,21.0604061,,parking,,private,,,street_side
transport,parking,52.2131169,21.0603834,,parking,,private,,,street_side
transport,parking,52.2131138,21.0600582,,parking,,private,,,street_side
transport,parking,52.2129033,21.0598805,,parking,,private,,,street_side
transport,parking,52.2107973,20.9755738,,parking,,yes,,no,surface
transport,parking,52.1563034,20.7999589,,parking,,,,,
transport,parking,52.1734626,20.9291713,,parking,,private,,,surface
transport,parking,52.1738061,20.9288388,,parking,,private,,,street_side
transport,parking,52.1734501,20.9282449,,parking,,private,,,street_side
transport,parking,52.2558196,21.0050335,,parking,,private,,,surface
transport,parking,52.3406821,20.9512297,,parking,,private,,,surface
transport,parking,52.2433889,20.9643929,,parking,,,,,street_side
transport,parking,52.0905637,21.0322121,,parking,,,,,
transport,parking,52.1487085,21.0152018,,parking,,,,,
transport,parking,52.181116,20.9271664,,parking,,,,,surface
transport,parking,52.1488333,21.0064543,,parking,,,,,
transport,parking,52.1492585,21.006902,,parking,,,,,
transport,parking,52.2196255,21.4003796,,parking,,,,no,surface
transport,parking,52.2189855,21.4016183,,parking,,yes,,no,surface
transport,parking,52.2198156,21.4016349,,parking,,yes,,no,surface
transport,parking,52.1858593,20.9255122,,parking,,private,,,surface
transport,parking,52.185724,20.9262216,,parking,,private,,,surface
transport,parking,52.1861338,20.9251818,,parking,,private,,,surface
transport,parking,52.1859017,20.9260014,,parking,,private,,,street_side
transport,parking,52.1858164,20.9264541,,parking,,private,,,street_side
transport,parking,52.1855406,20.9277228,,parking,,private,,,surface
transport,parking,52.1857243,20.9243591,,parking,,customers,,,surface
transport,parking,52.2575687,21.0066661,,parking,,private,,,
transport,parking,52.1073168,21.0169309,,parking,,private,,,
transport,parking,52.1080416,21.0168175,,parking,,private,,,
transport,parking,52.2293109,20.9357543,,parking,,,,,
transport,parking,52.1063663,21.3049752,,parking,,,,,street_side
transport,parking,52.1070516,21.303843,,parking,,,,,street_side
transport,parking,52.120963,21.2939799,,parking,,,,,surface
transport,parking,52.2301157,20.9667855,,parking,,yes,,yes,surface
transport,parking,52.2301818,20.9651761,,parking,,permissive,,yes,surface
transport,parking,52.230181,20.9650469,,parking,,permissive,,yes,surface
transport,parking,52.2301807,20.9639069,,parking,,permissive,,yes,surface
transport,parking,52.2384643,20.9867756,,parking,,private,,,street_side
transport,parking,52.2384691,20.9871422,,parking,,private,,,street_side
transport,parking,52.2384179,20.9865313,,parking,,private,,,street_side
transport,parking,52.233869,20.9621618,,parking,,private,,,
transport,parking,52.2527123,21.0526566,,parking,,yes,,yes,surface
transport,parking,52.155566,21.0245486,,parking,,,,,surface
transport,parking,52.1534546,21.0200109,,parking,,customers,,,surface
transport,parking,52.2220248,21.0400537,,parking,,permit,,,
transport,parking,52.2220322,21.0407126,,parking,,permit,,,
transport,parking,52.1490165,21.1498116,,parking,,,,,
transport,parking,52.0566679,20.7457366,,parking,,,,,
transport,parking,52.0592914,21.3923631,,parking,,,,,
transport,parking,52.0595806,21.3913671,,parking,,,,,
transport,parking,52.1645939,21.2215165,,parking,,,,,
transport,parking,52.1933468,20.9814691,,parking,,private,,,
transport,parking,52.1974029,20.9735139,,parking,,private,,,surface
transport,parking,52.203874,20.9512561,,parking,,yes,,yes,street_side
transport,parking,52.2041078,20.9517717,,parking,,yes,,yes,street_side
transport,parking,52.1793948,21.0248165,,parking,,private,,,surface
transport,parking,52.0974432,21.013506,,parking,,,,,street_side
transport,parking,52.2102737,21.390764,,parking,,,,,
transport,parking,52.2571737,21.0072227,,parking,,private,,,surface
transport,parking,52.21426,21.0527161,,parking,,,,,
transport,parking,52.2955985,21.0724103,,parking,,,,,
transport,parking,52.1537212,20.8091801,,parking,,,,,street_side
transport,parking,52.1536318,20.8090178,,parking,,,,,street_side
transport,parking,52.1533761,20.8088588,,parking,,,,,street_side
transport,parking,52.2120099,21.049234,,parking,,,,,
transport,parking,52.1875127,21.0047554,,parking,,yes,,no,surface
transport,parking,52.1872039,21.0047621,,parking,,,,,street_side
transport,parking,52.186888,21.0047172,,parking,,,,,street_side
transport,parking,52.1875988,21.0045403,,parking,,yes,,no,surface
transport,parking,52.1876346,21.0040072,,parking,,yes,,no,surface
transport,parking,52.1875803,21.0031451,,parking,,yes,,no,surface
transport,parking,52.1903687,20.8390347,,parking,,private,,,surface
transport,parking,52.1894136,20.838497,,parking,,private,,,surface
transport,parking,52.1895794,20.8380449,,parking,,private,,,surface
transport,parking,52.188269,20.8383659,,parking,,private,,,surface
transport,parking,52.1880028,20.8377971,,parking,,private,,,surface
transport,parking,52.187397,20.8354168,,parking,,private,,,surface
transport,parking,52.1870545,20.8376006,,parking,,,,,surface
transport,parking,52.1869566,20.8365355,,parking,,private,,,surface
transport,parking,52.1883333,20.8365252,,parking,,,,,surface
transport,parking,52.1921539,20.8320152,,parking,,private,,,surface
transport,parking,52.1929286,20.8330132,,parking,,private,,,
transport,parking,52.1929658,20.8315502,,parking,,,,,surface
transport,parking,52.1929416,20.83099,,parking,,private,,,
transport,parking,52.1896904,20.8322755,,parking,,,,,
transport,parking,52.1903019,20.8318212,,parking,,private,,,
transport,parking,52.1918115,20.8290991,,parking,,,,,
transport,parking,52.2587567,20.948278,,parking,,,,no,surface
transport,parking,52.2521913,21.01154,,parking,,private,,,surface
transport,parking,52.2164118,20.9772064,,parking,,private,,,surface
transport,parking,52.1156171,21.0864213,,parking,,private,,,
transport,parking,52.1511644,20.9975905,WAW Parking,parking,,private,,yes,surface
transport,parking,52.1604648,20.9185776,,parking,,private,,,surface
transport,parking,52.1736774,20.9396712,,parking,,,,,
transport,parking,52.1802353,21.0730564,,parking,,,,,
transport,parking,52.1840014,21.0802371,,parking,,,,,
transport,parking,52.3046641,20.931431,,parking,,customers,,,surface
transport,parking,52.1543504,20.9250453,,parking,,,,,street_side
transport,parking,52.1814549,20.8428414,,parking,,yes,,no,
transport,parking,52.1887673,20.8146025,,parking,,,,,surface
transport,parking,52.2102755,21.0205193,,parking,,private,,,surface
transport,parking,52.1687795,20.919702,,parking,,private,,,surface
transport,parking,52.1637942,20.9196008,,parking,,private,,,
transport,parking,52.2116176,21.0177899,,parking,,private,,,surface
transport,parking,52.1566582,20.8390812,,parking,,customers,,,surface
transport,parking,52.2349973,21.0070669,,parking,,,,yes,street_side
transport,parking,52.2341748,21.0030477,,parking,,,,yes,street_side
transport,parking,52.2054112,21.021691,,parking,,yes,,no,street_side
transport,parking,52.2052333,21.0209124,,parking,,yes,,no,surface
transport,parking,52.2052421,21.0206935,,parking,,yes,,no,surface
transport,parking,52.2048971,21.0213034,,parking,,private,,,surface
transport,parking,52.2043971,21.0218152,,parking,,private,,,
transport,parking,52.2045536,21.022107,,parking,,private,,,
transport,parking,52.1550075,20.9208781,,parking,,,,,street_side
transport,parking,52.15478,20.9202468,,parking,,,,,surface
transport,parking,52.155746,20.9225473,,parking,,,,,street_side
transport,parking,52.2275297,21.0952293,,parking,,yes,,,surface
transport,parking,52.2282784,21.0968786,,parking,,yes,,,surface
transport,parking,52.098201,20.8082158,,parking,,,,,street_side
transport,parking,52.2313668,20.9987218,,parking,,yes,,yes,street_side
transport,parking,52.2312508,20.9989585,,parking,,private,,,surface
transport,parking,52.1856798,21.07906,,parking,,,,,
transport,parking,52.2147237,21.0486189,,parking,,,,,
transport,parking,52.2134073,21.0489855,,parking,,,,,
transport,parking,52.2131732,21.0497013,,parking,,,,no,surface
transport,parking,52.1993743,20.7005988,,parking,,,,,
transport,parking,52.1995173,20.7015957,,parking,,,,,
transport,parking,52.1542985,20.9411589,,parking,,,,,
transport,parking,52.1539798,20.9411891,,parking,,,,,
transport,parking,52.1539358,20.9401218,,parking,,,,,
transport,parking,52.1733366,20.7088123,,parking,,private,,,
transport,parking,52.2542794,20.9781763,,parking,,customers,,,surface
transport,parking,52.0904493,21.0179577,,parking,,,,,street_side
transport,parking,52.0903488,21.0179884,,parking,,,,,street_side
transport,parking,52.0905147,21.0181348,,parking,,,,,street_side
transport,parking,52.0920301,21.0177249,,parking,,,,,street_side
transport,parking,52.0887705,21.0167625,,parking,,,,,street_side
transport,parking,52.0888638,21.0172869,,parking,,,,,street_side
transport,parking,52.0889113,21.0167677,,parking,,,,,street_side
transport,parking,52.0879467,21.0159661,,parking,,,,,street_side
transport,parking,52.0880454,21.0159834,,parking,,,,,street_side
transport,parking,52.0882946,21.0176237,,parking,,,,,street_side
transport,parking,52.0882777,21.0174432,,parking,,,,,street_side
transport,parking,52.2875417,21.1142405,,parking,,private,,,surface
transport,parking,52.1403668,20.7922094,,parking,,,,,street_side
transport,parking,52.2059994,20.8805715,,parking,,private,,,street_side
transport,parking,52.2059597,20.8804413,,parking,,private,,,street_side
transport,parking,52.4344077,20.9587401,,parking,,private,,no,surface
transport,parking,52.4342228,20.9580024,,parking,,private,,,
transport,parking,52.0943034,20.9997134,,parking,,,,,street_side
transport,parking,52.0945018,21.0026407,,parking,,private,,,street_side
transport,parking,52.0935812,21.00318,,parking,,private,,,street_side
